"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G26820",14.3596911806226,-0.0250206400671971,0.343387268271682,-0.0728642042936816,0.941914179032526,0.954661498524128
"AT3G24230",0.839632610175286,-0.106107948964813,1.46161410633165,-0.0725964182373161,0.942127277033816,0.954829824654522
"AT5G01770",151.241613552488,-0.0231581928884493,0.319218543737685,-0.072546515052958,0.942166989301669,0.954829824654522
"AT4G22050",1.12714108045349,0.0913056711356734,1.26217133916839,0.0723401556525855,0.942331208800065,0.954952296928238
"AT1G62035",1.38696745122781,0.0712621226941622,0.987024200704213,0.0721989619335765,0.942443571276603,0.955022208779834
"AT1G56110",852.467971252806,0.0219390617824809,0.304209433502025,0.0721182822305044,0.942507776992955,0.955043316941915
"AT3G06530",307.852132911554,0.032126675552203,0.447444969993925,0.0718002831781508,0.942760847460232,0.955213157738391
"AT5G48950",3.12112084225264,0.0433888179577812,0.604312531718852,0.0717986400751445,0.942762155091878,0.955213157738391
"AT5G25900",846.696090657463,0.0182204334870061,0.253999850307259,0.0717340323821655,0.942813571992986,0.955221297079954
"AT2G12430",1.16148288626609,0.0833184201861832,1.16498206143257,0.0715190584855248,0.942984656918597,0.955350672987331
"AT3G06260",4.21839319859777,0.0425097978349993,0.596010071607746,0.0713239588725883,0.943139927362132,0.955460712833988
"AT3G54510",13.9383827859988,-0.0515784224586528,0.723668693052631,-0.0712735302132265,0.943180061470012,0.955460712833988
"AT4G38120",295.785560292797,0.0161978509738048,0.22824700937032,0.0709663229257237,0.943424558300306,0.955664424211269
"AT4G26980",131.419629135706,0.0101494378317743,0.143516044581897,0.0707198826538351,0.943620696386318,0.955819132954591
"AT5G51800",0.728242229848394,0.104176172380258,1.47662073435965,0.0705503924983388,0.94375559302291,0.955911797183661
"AT3G16640",9865.27412710632,0.0128894271823911,0.182906282075509,0.0704701174619577,0.943819484213679,0.955932536152388
"AT1G78480",2.63155153653538,-0.0547028137516664,0.780471317057907,-0.0700894607605519,0.94412245516774,0.956195410206223
"AT1G71960",134.624893267152,-0.0235666485880533,0.337918424131888,-0.0697406442060564,0.944400091121652,0.956432602286764
"AT2G20723",3.07242600097292,0.0452969683154191,0.651485392334939,0.0695287551315213,0.944568744746435,0.956559406762349
"AT2G20850",169.610856907963,0.0169488884400518,0.244021035207712,0.0694566696908928,0.944626121895231,0.956573515701108
"AT1G73890",35.8783357133547,-0.0196632495054413,0.283757222484943,-0.0692960317740803,0.944753984332304,0.956658996828029
"AT1G63360",588.78200297768,-0.0096790916937937,0.141431905427763,-0.0684364087757931,0.945438239744532,0.957307848364916
"AT3G55290",47.1208890430438,-0.0222696761536349,0.327600603279552,-0.0679781292546384,0.945803044330397,0.95763319369386
"AT5G03985",1.34482927471692,-0.0753090880033085,1.11141135699003,-0.0677598690436846,0.945976790167331,0.957711620654227
"AT3G53690",9.89284270378256,0.0260402724318054,0.384520692741674,0.0677213812503444,0.946007428605993,0.957711620654227
"AT5G62575",158.027952916742,0.00941842865321426,0.139085340443585,0.0677169040473716,0.946010992715451,0.957711620654227
"AT4G13885",9.82931625430767,-0.0232126990985732,0.343187406505631,-0.0676385515859317,0.946073365927801,0.957730729701072
"AT1G20970",744.475532126064,-0.0202314789271378,0.300116025870573,-0.0674121912298772,0.946253564069479,0.957869108256254
"AT5G57380",3.05899845293923,-0.0614918972548754,0.915180312561575,-0.0671910184374057,0.94642963521596,0.958003296624908
"AT2G04420",0.853250346884884,-0.0801262673773898,1.19968904472889,-0.0667891965250855,0.946749524129294,0.958283042443745
"AT1G22050",115.216343832457,0.0121464988179508,0.182575124027779,0.0665287721020675,0.946956851621446,0.95844883511083
"AT3G03860",458.870701360305,-0.00811942968159356,0.122261307533691,-0.0664104600660851,0.947051042660368,0.958500108356515
"AT2G22600",2.68228001078182,-0.0407716310078808,0.617051415637241,-0.0660749331006317,0.947318167716125,0.958723645495915
"AT3G57785",82.6892327629932,-0.0106412290967085,0.161322123691855,-0.0659626147560179,0.947407589704742,0.958723645495915
"AT2G29380",1.08785184765623,-0.0689530015601139,1.04607389747922,-0.0659159947746269,0.947444706289037,0.958723645495915
"AT5G28415",5.04240767882292,-0.0416245050026915,0.631494604810688,-0.0659142686027696,0.94744608058614,0.958723645495915
"AT1G13050",21.5606525424977,-0.0254583271770103,0.387535950473957,-0.0656928141656917,0.947622393521663,0.95885798991544
"AT1G72940",280.065423708405,-0.0198460690443577,0.303522807075637,-0.065385758769067,0.947866862670603,0.959061152502633
"AT1G19485",246.825584501971,-0.0166646357782704,0.255150449064656,-0.065312978438253,0.947924809109391,0.959061152502633
"AT3G27880",104.632288682658,-0.0169376124281699,0.259474871270023,-0.0652765038297052,0.947953849664583,0.959061152502633
"AT4G08625",0.888709976681118,-0.080896638574648,1.24334346791962,-0.0650637902252428,0.948123210532654,0.959188423520859
"AT5G42730",62.6900983907126,0.0164781511674069,0.25415849157455,0.064834155511871,0.948306046482944,0.95932532498403
"AT2G38280",374.389673036919,-0.011380188035629,0.175662510412789,-0.064784386884183,0.948345672795094,0.95932532498403
"AT4G12540",4.15882226867413,0.0372942990156151,0.577112098316667,0.0646222789721372,0.948474745728886,0.959411813821777
"AT4G39280",550.020685222474,-0.0107408773390971,0.167502735495186,-0.0641235936078533,0.948871815520979,0.959769369447855
"AT1G27470",166.479401595331,-0.0142727022372716,0.226243166686276,-0.0630856721390532,0.949698283548717,0.960561202038479
"AT3G53540",492.339173446059,0.011609068697082,0.185351635340921,0.062632674784494,0.950059009772101,0.960832349064866
"AT4G38210",0.68996447266061,0.093400088148605,1.4934301904144,0.0625406455206911,0.950132294828075,0.960832349064866
"AT5G20380",605.848587750991,0.0153861752326404,0.246088089340108,0.062523039103188,0.950146315278356,0.960832349064866
"AT2G37670",1.29337664814489,-0.0587702685876677,0.94016573581388,-0.062510540800332,0.950156268012845,0.960832349064866
"AT3G05680",548.734748896345,-0.0127778410830782,0.204676746789996,-0.0624293735535508,0.950220903862194,0.960832349064866
"AT5G08170",308.2708005851,-0.0139213541207487,0.223046351092694,-0.0624146239225551,0.950232649459342,0.960832349064866
"AT5G39570",5936.10200030302,0.0113196830599261,0.181570349009378,0.062343235675234,0.950289498328832,0.960832349064866
"AT5G22200",1.09264916345964,-0.062286416709868,0.999611585793182,-0.0623106190395386,0.950315472140321,0.960832349064866
"AT2G30050",418.761774217565,-0.00772622713774788,0.124179778933799,-0.0622180777263807,0.950389166435927,0.960862736090836
"AT5G41010",257.771469107138,0.0180276821008132,0.290389669081736,0.0620810036314996,0.950498324720623,0.960928973492753
"AT1G44100",252.44641091105,0.0173224636710639,0.279778585348698,0.0619149019195815,0.950630600250711,0.961018574670347
"AT3G02030",31.5704717928318,-0.0267192622886539,0.435067699379498,-0.0614140335556085,0.951029476295387,0.961377669026759
"AT5G39890",3.88893117579321,-0.0439866997734431,0.719235363667099,-0.0611575876207925,0.951233706646981,0.961539975803564
"AT2G16090",181.810805391121,0.00854815814498029,0.141506407245392,0.0604082762850207,0.951830467175031,0.962099032560246
"AT3G24065",0.672400430889954,0.07891936678243,1.31795209970642,0.0598802997468646,0.952250970259867,0.962438538769435
"AT2G04852",4.29868255254005,0.0452238224385979,0.755281456240182,0.0598767811190859,0.952253772690169,0.962438538769435
"AT1G18835",7.10539161225972,0.0476811169017562,0.7992654499325,0.0596561716833662,0.952429479457064,0.962571939717509
"AT3G03360",99.7580687464117,-0.0147854899711257,0.249101128102011,-0.0593553713858364,0.95266905882603,0.962769878240764
"AT1G62262",1.27052930800005,-0.0529071241771485,0.89287097953348,-0.059255060798137,0.952748954470763,0.962806429205859
"AT4G23530",96.4438042302607,0.00991296936372495,0.168134796496674,0.0589584641030631,0.952985191373328,0.963000961203265
"AT1G58215",1.36474302490388,0.0530468447208751,0.906960632788511,0.0584885857259086,0.953359454202053,0.96332017585153
"AT5G67220",522.600439785264,0.0065671664708596,0.112351425881054,0.0584520082354115,0.953388588971781,0.96332017585153
"AT5G35753",112.08668135114,-0.0112662537238944,0.193217787516632,-0.0583085743227684,0.9535028378153,0.963391404323479
"AT1G18750",85.5427410560151,0.0129510560161794,0.223446145627939,0.0579605254759877,0.95378007174563,0.963627294071274
"AT5G24890",906.800511027877,-0.00630189444796899,0.109072873626591,-0.0577769177471516,0.953926324427694,0.963730834690693
"AT2G18900",166.682778928886,-0.0167466807240088,0.29062439383854,-0.0576231076229364,0.954048843031063,0.963810388890018
"AT1G30320",162.113274124979,0.00870747081489865,0.152041441905741,0.0572703777717191,0.954329816724703,0.964050004801087
"AT4G24270",211.819101946983,-0.0133287905769729,0.233193564446933,-0.0571576261488385,0.954419632380219,0.964067111952071
"AT1G01230",508.614600930487,0.00802021102492503,0.140362712765545,0.0571391850934201,0.954434322205979,0.964067111952071
"AT5G14820",3.97408803511271,0.0328453403162858,0.575907101495911,0.0570323585713224,0.954519418670026,0.964085357596504
"AT5G35760",1.70204216885013,-0.0466719002481841,0.81871083658074,-0.0570065744373244,0.954539958016341,0.964085357596504
"AT5G01040",13.4205364059918,0.0322579789258692,0.567475040726862,0.0568447537085525,0.954668863247295,0.964171323837391
"AT2G41710",434.735560240414,0.0102775429766394,0.185849009292688,0.055300499129665,0.955899064528556,0.965369489165661
"AT1G78478",2.97040343856649,0.0347055912195384,0.628797524689127,0.0551935875331198,0.95598423755745,0.965411225177266
"AT4G00720",995.053865779956,-0.00899465940199923,0.163416326153826,-0.0550413756917557,0.956105500700684,0.965489401689032
"AT4G36930",26.7994127687865,-0.027922591551119,0.508435272285343,-0.0549186751454338,0.956203253716364,0.965543831246361
"AT5G28460",1.09016540648685,-0.061356368463739,1.12366309586756,-0.0546038832185434,0.956454045015421,0.965752781947608
"AT1G05297",0.909841501384059,0.0558817907549257,1.0270841415372,0.054408191593037,0.956609952576228,0.965865911671637
"AT5G53815",13.7768636961602,-0.0175452635078117,0.32332849312922,-0.054264513894232,0.956724421687402,0.965937193539675
"AT3G02850",4.92835779351114,-0.0310208286877049,0.572271507093652,-0.0542064881846866,0.956770651462946,0.965939575583986
"AT2G45480",14.6775441920733,-0.0158623247520372,0.294496512978264,-0.0538625214662829,0.957044696834544,0.966138210397387
"AT1G67230",765.372855612887,0.0103256209412135,0.191862579042496,0.0538177949694217,0.957080331729846,0.966138210397387
"AT4G21323",5.90318956439185,0.0307385870299374,0.571409585234146,0.0537943146636954,0.957099039203734,0.966138210397387
"AT2G24660",0.877639432396993,-0.0612862359220421,1.14206946261259,-0.0536624416713185,0.957204106867324,0.96619997363979
"AT1G15230",318.512488226302,0.00876891771890264,0.163691027025784,0.053569935250766,0.957277810298394,0.966230073675164
"AT4G12640",294.757311091441,0.0060540340027042,0.114086996998905,0.0530650658002886,0.957680065670442,0.966556514138331
"AT1G27600",460.764221815244,0.00902774409476103,0.170161988612286,0.0530538234090031,0.957689023182933,0.966556514138331
"AT5G02520",19.2475267365395,0.0164594967122125,0.312456804763237,0.0526776708373646,0.957988730408866,0.966814679660009
"AT1G51170",94.2477867572006,0.00952300734478385,0.180975824777432,0.0526203284692606,0.958034419631777,0.96681647499553
"AT1G29465",16.1762630723335,-0.0185738047589755,0.353447772186856,-0.0525503517650017,0.958090175821384,0.966828428948863
"AT1G72920",240.396248921561,0.0147534986760557,0.282735014473851,0.0521813638947795,0.958384182158417,0.967065861769849
"AT1G09607",0.943779196494592,0.0587113228704492,1.12592834285599,0.0521448129829683,0.958413305916971,0.967065861769849
"AT2G25620",161.189918813937,0.0148926537185529,0.286193391636089,0.0520370286449164,0.958499188777053,0.967108199912618
"AT4G18600",100.749194249326,-0.0142462955331706,0.274757546105763,-0.0518504249840938,0.958647876230847,0.967213899961087
"AT3G01380",180.08191575246,-0.0122778250748607,0.237807895695705,-0.0516291733667717,0.958824173347714,0.967347445416512
"AT5G49615",1.71370342495456,-0.0413032640187996,0.803235884055921,-0.0514210891702693,0.958989980273648,0.967470395677671
"AT1G51650",1003.32389822107,0.00986274342755384,0.192033316853301,0.051359543172856,0.959039022073152,0.967475542380952
"AT3G00560",1.39300674367491,0.0441944676015004,0.862734043140922,0.0512260620209251,0.959145384613939,0.967538510946521
"AT3G17650",669.944627686813,-0.00667789947851935,0.130811187353708,-0.0510499110482239,0.959285749102063,0.967635771657011
"AT4G39403",3.7800342390756,0.0332627619133622,0.652833649392167,0.0509513594226219,0.959364279724481,0.96767065422024
"AT1G07610",209.703881151344,0.0247798044121505,0.487254419167512,0.050855987010826,0.959440277373596,0.967702978800359
"AT1G62860",52.5428252377988,-0.0136214628238203,0.268357886133615,-0.0507585710264469,0.959517903827119,0.967736943175553
"AT1G24265",19.2784743572475,-0.0173284189583476,0.356250971016821,-0.0486410434444247,0.961205360720499,0.969378601655986
"AT5G66455",9.14044212483959,0.0180271752038515,0.370887425175972,0.0486055174162303,0.96123367290195,0.969378601655986
"AT1G48160",336.818996842171,0.0070606710990265,0.146329471770949,0.0482518730750196,0.961515509565299,0.969618415755645
"AT1G53330",20.4490615636579,-0.0198954908962331,0.413287234544278,-0.04813962114792,0.96160496968412,0.969628023699163
"AT3G15200",11.6541628015141,-0.0159718332769304,0.331949123958672,-0.0481153047986923,0.9616243488672,0.969628023699163
"AT1G14760",3.20301955334004,0.031634262518121,0.658030674613055,0.0480741456873923,0.961657151127197,0.969628023699163
"AT2G32300",0.700183923988224,0.0646454046858139,1.34845041383175,0.0479405130679724,0.961763651734064,0.969691001185118
"AT5G34810",1.35488398715322,0.0419408776357232,0.876536521336934,0.0478484086113754,0.961837056219121,0.969720605514566
"AT4G38410",1.70864957241955,-0.0449678896379725,0.94466971395336,-0.0476017056266003,0.962033672678934,0.969830331628829
"AT5G06980",1286.69508671526,0.0224055826356808,0.470823245888321,0.0475880977231855,0.962044517924285,0.969830331628829
"AT3G45600",980.723196214676,-0.00915072004709519,0.192460165713299,-0.0475460468049615,0.962078031766594,0.969830331628829
"AT5G02220",5.1927464304224,0.0254860865483871,0.537671514659567,0.0474008495029235,0.962193751977603,0.96990257890596
"AT5G26680",94.9180297198349,-0.0145124686520949,0.307322911707743,-0.0472222151334291,0.962336122154308,0.970001681816222
"AT5G02210",0.93952174290986,0.0520099258167123,1.10371641471603,0.0471225444536798,0.962415559418398,0.970037344347644
"AT2G16910",1.7445012969194,-0.0400584993488504,0.860219638668317,-0.0465677572891314,0.962857730094856,0.970438592933651
"AT1G04473",1.59887609987581,0.0412348651216695,0.892542680145998,0.0461993202553905,0.963151384255506,0.970661281533128
"AT3G27080",400.613306622172,-0.00721389646211717,0.156212848563192,-0.0461799175193899,0.963166848893441,0.970661281533128
"AT1G05360",146.634536059093,0.00653113021374217,0.14184287058964,0.0460448254226122,0.963274522255119,0.970725361847829
"AT1G22920",428.856181920738,0.00529713111763197,0.11579407575882,0.0457461323726528,0.963512593958612,0.970920837243969
"AT4G22020",1.13964947405881,0.0536172602800857,1.18403810764962,0.0452833907402852,0.963881426126344,0.971219759205758
"AT3G15590",212.517161234175,0.0100048048265398,0.221035788778683,0.0452632801313338,0.963897455634673,0.971219759205758
"AT3G26790",1.5636395150958,-0.0437280402877623,0.973114100744913,-0.0449361901695688,0.964158170384037,0.971437999154154
"AT5G65620",2013.82392755656,-0.0061510233270253,0.138668725843896,-0.0443576825963607,0.96461929282052,0.97185813074596
